778,not-protected,1
8961,not-protected,1
33794,not-protected,1
357,not-protected,1
1206,not-protected,1
6,not-protected,1
5418,not-protected,1
292,not-protected,1
95,not-protected,1
2396,not-protected,1
2918,not-protected,1
3114,not-protected,1
339,not-protected,1
185,not-protected,1
1923,not-protected,1
1517,not-protected,1
2683,not-protected,1
1208,not-protected,1
4878,not-protected,1
750,not-protected,1
161,not-protected,1
454,not-protected,1
434,not-protected,1
21,not-protected,1
2706,not-protected,1
141,not-protected,1
1732,not-protected,1
2,not-protected,1
919,not-protected,1
223,not-protected,1
7438,not-protected,1
1784,not-protected,1
2291,not-protected,1
4027,not-protected,1
1307,not-protected,1
1246,not-protected,1
62,not-protected,1
4896,not-protected,1
1387,not-protected,1
1968,not-protected,1
288,not-protected,1
2115,not-protected,1
4011,not-protected,1
5989,not-protected,1
4022,not-protected,1
2502,not-protected,1
2012,not-protected,1
60069,not-protected,1
1080,not-protected,1
2011,not-protected,1
1917,not-protected,1
19,not-protected,1
44191,not-protected,1
2324,not-protected,1
1393,not-protected,1
1222,not-protected,1
25,not-protected,1
17,not-protected,1
1259,not-protected,1
2987,not-protected,1
1610,not-protected,1
2355,not-protected,1
1584,not-protected,1
48516,not-protected,1
551,not-protected,1
2797,not-protected,1
1219,not-protected,1
104,not-protected,1
2791,not-protected,1
1220,not-protected,1
2710,not-protected,1
36,not-protected,1
3897,not-protected,1
2916,not-protected,1
1101,not-protected,1
59315,not-protected,1
300,not-protected,1
6365,not-protected,1
1225,not-protected,1
5816,not-protected,1
8368,not-protected,1
3949,not-protected,1
1573,not-protected,1
904,not-protected,1
72998,not-protected,1
2692,not-protected,1
2174,not-protected,1
1653,not-protected,1
1079,not-protected,1
1485,not-protected,1
68954,not-protected,1
410,not-protected,1
2617,not-protected,1
788,not-protected,1
5378,not-protected,1
594,not-protected,1
8360,not-protected,1
32587,not-protected,1
8636,not-protected,1
440,not-protected,1
1625,not-protected,1
1356,not-protected,1
474,not-protected,1
3977,not-protected,1
48780,not-protected,1
6711,not-protected,1
16,not-protected,1
2000,not-protected,1
508,not-protected,1
923,not-protected,1
3751,not-protected,1
5618,not-protected,1
3623,not-protected,1
6333,not-protected,1
442,not-protected,1
317,not-protected,1
3948,not-protected,1
1391,not-protected,1
2700,not-protected,1
6016,not-protected,1
4034,not-protected,1
2542,not-protected,1
68157,not-protected,1
11,not-protected,1
368,not-protected,1
1127,not-protected,1
1247,not-protected,1
1278,not-protected,1
908,not-protected,1
786,not-protected,1
2054,not-protected,1
337,not-protected,1
1380,not-protected,1
3052,not-protected,1
3408,not-protected,1
54286,not-protected,1
8665,not-protected,1
266,not-protected,1
1230,not-protected,1
49272,not-protected,1
48394,not-protected,1
2268,not-protected,1
509,not-protected,1
1676,not-protected,1
920,not-protected,1
1288,not-protected,1
1201,not-protected,1
1407,not-protected,1
953,not-protected,1
8874,not-protected,1
1374,not-protected,1
1148,not-protected,1
3481,not-protected,1
33493,not-protected,1
2640,not-protected,1
1234,not-protected,1
1252,not-protected,1
46578,not-protected,1
163,not-protected,1
1304,not-protected,1
158,not-protected,1
2194,not-protected,1
109487,not-protected,1
173,not-protected,1
63082,not-protected,1
2353,not-protected,1
350,not-protected,1
3527,not-protected,1
2712,not-protected,1
235,not-protected,1
1370,not-protected,1
160,not-protected,1
903,not-protected,1
353,not-protected,1
1183,not-protected,1
1035,not-protected,1
1090,not-protected,1
2302,not-protected,1
1203,not-protected,1
40815,not-protected,1
2395,not-protected,1
5218,not-protected,1
553,not-protected,1
1394,not-protected,1
48,not-protected,1
2081,not-protected,1
6934,not-protected,1
1954,not-protected,1
50872,not-protected,1
1207,not-protected,1
784,not-protected,1
3,not-protected,1
3994,not-protected,1
51662,not-protected,1
1028,not-protected,1
596,not-protected,1
555,not-protected,1
5995,not-protected,1
420,not-protected,1
7147,not-protected,1
1552,not-protected,1
56367,not-protected,1
1500,not-protected,1
520,not-protected,1
55820,not-protected,1
7,not-protected,1
4246,not-protected,1
3471,not-protected,1
2572,not-protected,1
3175,not-protected,1
3753,not-protected,1
708,not-protected,1
3081,not-protected,1
1997,not-protected,1
497,not-protected,1
370,not-protected,1
1641,not-protected,1
1320,not-protected,1
1608,not-protected,1
1544,not-protected,1
653,not-protected,1
2006,not-protected,1
2001,not-protected,1
1777,not-protected,1
2985,not-protected,1
485,not-protected,1
832,not-protected,1
2804,not-protected,1
435,not-protected,1
70,not-protected,1
5,not-protected,1
4979,not-protected,1
6502,not-protected,1
1377,not-protected,1
1266,not-protected,1
1639,not-protected,1
99114,not-protected,1
145,not-protected,1
1282,not-protected,1
2406,not-protected,1
45722,not-protected,1
2321,not-protected,1
466,not-protected,1
543,not-protected,1
3253,not-protected,1
552,not-protected,1
1909,not-protected,1
74458,not-protected,1
2599,not-protected,1
2657,not-protected,1
1233,not-protected,1
91529,not-protected,1
70286,not-protected,1
2699,not-protected,1
196,not-protected,1
1376,not-protected,1
913,not-protected,1
2671,not-protected,1
4262,not-protected,1
7254,not-protected,1
172,not-protected,1
151,not-protected,1
168,not-protected,1
494,not-protected,1
2529,not-protected,1
2763,not-protected,1
1673,not-protected,1
7143,not-protected,1
745,not-protected,1
1199,not-protected,1
802,not-protected,1
1302,not-protected,1
432,not-protected,1
4308,not-protected,1
2100,not-protected,1
1645,not-protected,1
89745,not-protected,1
910,not-protected,1
3176,not-protected,1
2947,not-protected,1
1876,not-protected,1
2003,not-protected,1
68358,not-protected,1
69122,not-protected,1
1358,not-protected,1
1204,not-protected,1
3418,not-protected,1
376,not-protected,1
4370,not-protected,1
2470,not-protected,1
35836,not-protected,1
1088,not-protected,1
5502,not-protected,1
4014,not-protected,1
8644,not-protected,1
1396,not-protected,1
6373,not-protected,1
805,not-protected,1
5459,not-protected,1
2019,not-protected,1
81845,not-protected,1
315,not-protected,1
1250,not-protected,1
1215,not-protected,1
236,not-protected,1
112,not-protected,1
2167,not-protected,1
3755,not-protected,1
4447,not-protected,1
785,not-protected,1
48774,not-protected,1
5060,not-protected,1
225,not-protected,1
1408,not-protected,1
3033,not-protected,1
1285,not-protected,1
1092,not-protected,1
3101,not-protected,1
2424,not-protected,1
116797,not-protected,1
1729,not-protected,1
1722,not-protected,1
899,not-protected,1
1242,not-protected,1
5299,not-protected,1
5010,not-protected,1
30707,not-protected,1
5669,not-protected,1
2023,not-protected,1
3671,not-protected,1
3448,not-protected,1
4085,not-protected,1
277,not-protected,1
333,not-protected,1
78499,not-protected,1
186,not-protected,1
3911,not-protected,1
265,not-protected,1
661,not-protected,1
3421,not-protected,1
6378,not-protected,1
2005,not-protected,1
1333,not-protected,1
628,not-protected,1
3000,not-protected,1
1059,not-protected,1
3255,not-protected,1
783,not-protected,1
2890,not-protected,1
1172,not-protected,1
852,not-protected,1
105,not-protected,1
58,not-protected,1
1375,not-protected,1
342,not-protected,1
762,not-protected,1
1674,not-protected,1
4025,not-protected,1
6863,not-protected,1
3160,not-protected,1
261,not-protected,1
1275,not-protected,1
345,not-protected,1
914,not-protected,1
2455,not-protected,1
2080,not-protected,1
1690,not-protected,1
673,not-protected,1
282,not-protected,1
4720,not-protected,1
1748,not-protected,1
4018,not-protected,1
2701,not-protected,1
1466,not-protected,1
1094,not-protected,1
2294,not-protected,1
256,not-protected,1
252,not-protected,1
2407,not-protected,1
69844,not-protected,1
3717,not-protected,1
1747,not-protected,1
44,not-protected,1
112852,not-protected,1
1276,not-protected,1
134130,not-protected,1
2278,not-protected,1
471,not-protected,1
2273,not-protected,1
6942,not-protected,1
1569,not-protected,1
355,not-protected,1
3535,not-protected,1
5377,not-protected,1
8784,not-protected,1
1262,not-protected,1
64614,not-protected,1
41566,not-protected,1
73017,not-protected,1
1597,not-protected,1
5679,not-protected,1
1562,not-protected,1
2770,not-protected,1
76093,not-protected,1
4848,not-protected,1
31,not-protected,1
1372,not-protected,1
5991,not-protected,1
51255,not-protected,1
2105,not-protected,1
30793,not-protected,1
33679,not-protected,1
54001,not-protected,1
81834,not-protected,1
2288,not-protected,1
969,not-protected,1
1293,not-protected,1
71535,not-protected,1
515,not-protected,1
3039,not-protected,1
2161,not-protected,1
529,not-protected,1
2002,not-protected,1
2724,not-protected,1
5902,not-protected,1
1371,not-protected,1
92259,not-protected,1
1029,not-protected,1
1947,not-protected,1
1367,not-protected,1
3785,not-protected,1
902,not-protected,1
88125,not-protected,1
585,not-protected,1
5481,not-protected,1
48385,not-protected,1
69757,not-protected,1
33166,not-protected,1
4718,not-protected,1
246,not-protected,1
106782,not-protected,1
8464,not-protected,1
3703,not-protected,1
1084,not-protected,1
56174,not-protected,1
6870,not-protected,1
2761,not-protected,1
49530,not-protected,1
47610,not-protected,1
1129,not-protected,1
80463,not-protected,1
34405,not-protected,1
1022,not-protected,1
1339,not-protected,1
1994,not-protected,1
2694,not-protected,1
30749,not-protected,1
109374,not-protected,1
5464,not-protected,1
2490,not-protected,1
1042,not-protected,1
4975,not-protected,1
134853,not-protected,1
6537,not-protected,1
1921,not-protected,1
455,not-protected,1
3702,not-protected,1
52,not-protected,1
2058,not-protected,1
2078,not-protected,1
3552,not-protected,1
2021,not-protected,1
6807,not-protected,1
1405,not-protected,1
1060,not-protected,1
81591,not-protected,1
724,not-protected,1
1345,not-protected,1
180,not-protected,1
34162,not-protected,1
2539,not-protected,1
362,not-protected,1
1263,not-protected,1
616,not-protected,1
4270,not-protected,1
2420,not-protected,1
1249,not-protected,1
1120,not-protected,1
3275,not-protected,1
1907,not-protected,1
1228,not-protected,1
1918,not-protected,1
3967,not-protected,1
2581,not-protected,1
720,not-protected,1
2605,not-protected,1
24,not-protected,1
112556,not-protected,1
54503,not-protected,1
4643,not-protected,1
3006,not-protected,1
3499,not-protected,1
2193,not-protected,1
2150,not-protected,1
216,not-protected,1
3752,not-protected,1
3489,not-protected,1
4310,not-protected,1
60684,not-protected,1
1884,not-protected,1
2723,not-protected,1
1061,not-protected,1
719,not-protected,1
27773,not-protected,1
2248,not-protected,1
91500,not-protected,1
2140,not-protected,1
53125,not-protected,1
3256,not-protected,1
22,not-protected,1
3863,not-protected,1
4816,not-protected,1
4776,not-protected,1
8622,not-protected,1
2393,not-protected,1
2746,not-protected,1
44195,not-protected,1
3072,not-protected,1
1244,not-protected,1
4367,not-protected,1
431,not-protected,1
4571,not-protected,1
204,not-protected,1
7293,not-protected,1
1513,not-protected,1
3174,not-protected,1
2076,not-protected,1
122886,not-protected,1
441,not-protected,1
3624,not-protected,1
468,not-protected,1
1261,not-protected,1
2144,not-protected,1
4148,not-protected,1
45,not-protected,1
1287,not-protected,1
1271,not-protected,1
198,not-protected,1
2717,not-protected,1
3247,not-protected,1
524,not-protected,1
2124,not-protected,1
475,not-protected,1
3510,not-protected,1
3107,not-protected,1
8949,not-protected,1
1343,not-protected,1
4239,not-protected,1
8984,not-protected,1
59369,not-protected,1
610,not-protected,1
5956,not-protected,1
122882,not-protected,1
1272,not-protected,1
3082,not-protected,1
2336,not-protected,1
1967,not-protected,1
1911,not-protected,1
2160,not-protected,1
4321,not-protected,1
31658,not-protected,1
1093,not-protected,1
3252,not-protected,1
2145,not-protected,1
2968,not-protected,1
1027,not-protected,1
1962,not-protected,1
1235,not-protected,1
33004,not-protected,1
77561,not-protected,1
1223,not-protected,1
1267,not-protected,1
1321,not-protected,1
1032,not-protected,1
2501,not-protected,1
1188,not-protected,1
968,not-protected,1
6218,not-protected,1
838,not-protected,1
2722,not-protected,1
1047,not-protected,1
3868,not-protected,1
224,not-protected,1
2580,not-protected,1
59784,not-protected,1
5903,not-protected,1
1882,not-protected,1
29,not-protected,1
2871,not-protected,1
849,not-protected,1
2087,not-protected,1
3210,not-protected,1
4369,not-protected,1
3916,not-protected,1
107,not-protected,1
1479,not-protected,1
4002,not-protected,1
5266,not-protected,1
8376,not-protected,1
3396,not-protected,1
2881,not-protected,1
76251,not-protected,1
2541,not-protected,1
57669,not-protected,1
4361,not-protected,1
1231,not-protected,1
36529,not-protected,1
68237,not-protected,1
3363,not-protected,1
327,not-protected,1
2427,not-protected,1
2641,not-protected,1
1274,not-protected,1
3617,not-protected,1
2915,not-protected,1
45499,not-protected,1
1347,not-protected,1
4638,not-protected,1
2335,not-protected,1
3300,not-protected,1
1644,not-protected,1
2085,not-protected,1
170,not-protected,1
531,not-protected,1
8361,not-protected,1
2953,not-protected,1
64957,not-protected,1
98809,not-protected,1
1020,not-protected,1
2094,not-protected,1
30812,not-protected,1
112552,not-protected,1
34048,not-protected,1
247,not-protected,1
2948,not-protected,1
4223,not-protected,1
272,not-protected,1
2018,not-protected,1
8529,not-protected,1
104841,not-protected,1
303,not-protected,1
45447,not-protected,1
2944,not-protected,1
8798,not-protected,1
2949,not-protected,1
87232,not-protected,1
60,not-protected,1
830,not-protected,1
55247,not-protected,1
8970,not-protected,1
193,not-protected,1
2707,not-protected,1
1373,not-protected,1
1953,not-protected,1
1831,not-protected,1
3555,not-protected,1
5013,not-protected,1
922,not-protected,1
3386,not-protected,1
372,not-protected,1
1805,not-protected,1
4701,not-protected,1
1982,not-protected,1
5971,not-protected,1
1717,not-protected,1
46976,not-protected,1
647,not-protected,1
84152,not-protected,1
3301,not-protected,1
79091,not-protected,1
4734,not-protected,1
1357,not-protected,1
3826,not-protected,1
111759,not-protected,1
122904,not-protected,1
1269,not-protected,1
1680,not-protected,1
2366,not-protected,1
3148,not-protected,1
1663,not-protected,1
2826,not-protected,1
741,not-protected,1
3988,not-protected,1
44665,not-protected,1
3108,not-protected,1
3273,not-protected,1
135,not-protected,1
2908,not-protected,1
3362,not-protected,1
3361,not-protected,1
40819,not-protected,1
115713,not-protected,1
8957,not-protected,1
7458,not-protected,1
7090,not-protected,1
306,not-protected,1
348,not-protected,1
1186,not-protected,1
79702,not-protected,1
3105,not-protected,1
5810,not-protected,1
2313,not-protected,1
2096,not-protected,1
2394,not-protected,1
47099,not-protected,1
1912,not-protected,1
44555,not-protected,1
3698,not-protected,1
56782,not-protected,1
1586,not-protected,1
2951,not-protected,1
54272,not-protected,1
3317,not-protected,1
1298,not-protected,1
7373,not-protected,1
237,not-protected,1
3798,not-protected,1
2359,not-protected,1
2431,not-protected,1
53996,not-protected,1
671,not-protected,1
5388,not-protected,1
8950,not-protected,1
2485,not-protected,1
1378,not-protected,1
2289,not-protected,1
44199,not-protected,1
319,not-protected,1
637,not-protected,1
4344,not-protected,1
4874,not-protected,1
2020,not-protected,1
2788,not-protected,1
2109,not-protected,1
4019,not-protected,1
8972,not-protected,1
106920,not-protected,1
96079,not-protected,1
1019,not-protected,1
374,not-protected,1
86332,not-protected,1
115617,not-protected,1
52973,not-protected,1
273,not-protected,1
4446,not-protected,1
8641,not-protected,1
898,not-protected,1
1960,not-protected,1
2300,not-protected,1
1590,not-protected,1
1779,not-protected,1
2108,not-protected,1
2688,not-protected,1
1587,not-protected,1
6947,not-protected,1
96610,not-protected,1
1385,not-protected,1
1296,not-protected,1
2371,not-protected,1
7451,not-protected,1
85414,not-protected,1
3005,not-protected,1
3409,not-protected,1
519,not-protected,1
1952,not-protected,1
1299,not-protected,1
2391,not-protected,1
916,not-protected,1
106487,not-protected,1
2423,not-protected,1
3257,not-protected,1
41569,not-protected,1
69481,not-protected,1
743,not-protected,1
3354,not-protected,1
230,not-protected,1
3157,not-protected,1
1292,not-protected,1
97921,not-protected,1
3608,not-protected,1
1253,not-protected,1
799,not-protected,1
3556,not-protected,1
1086,not-protected,1
6188,not-protected,1
8528,not-protected,1
37729,not-protected,1
1957,not-protected,1
97304,not-protected,1
2064,not-protected,1
3020,not-protected,1
4299,not-protected,1
2795,not-protected,1
3263,not-protected,1
3100,not-protected,1
2378,not-protected,1
31685,not-protected,1
2403,not-protected,1
2686,not-protected,1
5872,not-protected,1
1175,not-protected,1
546,not-protected,1
1566,not-protected,1
2872,not-protected,1
1441,not-protected,1
3285,not-protected,1
5630,not-protected,1
3827,not-protected,1
837,not-protected,1
2478,not-protected,1
2134,not-protected,1
1438,not-protected,1
91542,not-protected,1
203,not-protected,1
2687,not-protected,1
3809,not-protected,1
6287,not-protected,1
276,not-protected,1
3450,not-protected,1
1965,not-protected,1
79,not-protected,1
5254,not-protected,1
1025,not-protected,1
413,not-protected,1
2232,not-protected,1
45517,not-protected,1
1179,not-protected,1
2352,not-protected,1
106489,not-protected,1
61323,not-protected,1
1449,not-protected,1
1212,not-protected,1
6534,not-protected,1
4016,not-protected,1
59615,not-protected,1
2428,not-protected,1
5945,not-protected,1
2116,not-protected,1
88140,not-protected,1
2231,not-protected,1
215,not-protected,1
6936,not-protected,1
4641,not-protected,1
361,not-protected,1
111362,not-protected,1
53322,not-protected,1
3969,not-protected,1
3168,not-protected,1
2739,not-protected,1
222,not-protected,1
6953,not-protected,1
4901,not-protected,1
1835,not-protected,1
562,not-protected,1
2467,not-protected,1
52722,not-protected,1
1037,not-protected,1
82459,not-protected,1
55765,not-protected,1
8533,not-protected,1
31696,not-protected,1
232,not-protected,1
1894,not-protected,1
1077,not-protected,1
30810,not-protected,1
60074,not-protected,1
866,not-protected,1
1409,not-protected,1
1091,not-protected,1
4890,not-protected,1
3740,not-protected,1
45720,not-protected,1
3745,not-protected,1
3087,not-protected,1
915,not-protected,1
3438,not-protected,1
307,not-protected,1
51540,not-protected,1
207,not-protected,1
1476,not-protected,1
6281,not-protected,1
1499,not-protected,1
1556,not-protected,1
3476,not-protected,1
38061,not-protected,1
94959,not-protected,1
7022,not-protected,1
2405,not-protected,1
1103,not-protected,1
1104,not-protected,1
2137,not-protected,1
5064,not-protected,1
4235,not-protected,1
5015,not-protected,1
2384,not-protected,1
4855,not-protected,1
102125,not-protected,1
880,not-protected,1
68319,not-protected,1
419,not-protected,1
1801,not-protected,1
91658,not-protected,1
532,not-protected,1
765,not-protected,1
2600,not-protected,1
3186,not-protected,1
1945,not-protected,1
54259,not-protected,1
383,not-protected,1
1284,not-protected,1
74789,not-protected,1
18,not-protected,1
3882,not-protected,1
119145,not-protected,1
5673,not-protected,1
2013,not-protected,1
6979,not-protected,1
14,not-protected,1
3697,not-protected,1
2125,not-protected,1
152081,not-protected,1
1125,not-protected,1
909,not-protected,1
1245,not-protected,1
88129,not-protected,1
2616,not-protected,1
1619,not-protected,1
3254,not-protected,1
3504,not-protected,1
2421,not-protected,1
3034,not-protected,1
4007,not-protected,1
3986,not-protected,1
65,not-protected,1
39183,not-protected,1
2046,not-protected,1
162,not-protected,1
1411,not-protected,1
954,not-protected,1
81847,not-protected,1
8917,not-protected,1
1095,not-protected,1
4105,not-protected,1
3681,not-protected,1
4128,not-protected,1
2139,not-protected,1
262,not-protected,1
1350,not-protected,1
2340,not-protected,1
7445,not-protected,1
4343,not-protected,1
2840,not-protected,1
4015,not-protected,1
1589,not-protected,1
5444,not-protected,1
1013,not-protected,1
3424,not-protected,1
2986,not-protected,1
2243,not-protected,1
2369,not-protected,1
34319,not-protected,1
34150,not-protected,1
175,not-protected,1
1416,not-protected,1
69,not-protected,1
534,not-protected,1
1100,not-protected,1
2413,not-protected,1
3704,not-protected,1
379,not-protected,1
2010,not-protected,1
2067,not-protected,1
4023,not-protected,1
2805,not-protected,1
3264,not-protected,1
110102,not-protected,1
2409,not-protected,1
3060,not-protected,1
97938,not-protected,1
194,not-protected,1
6541,not-protected,1
3178,not-protected,1
1257,not-protected,1
63113,not-protected,1
800,not-protected,1
1958,not-protected,1
6157,not-protected,1
4069,not-protected,1
5954,not-protected,1
56757,not-protected,1
7454,not-protected,1
140,not-protected,1
54997,not-protected,1
491,not-protected,1
88,not-protected,1
1591,not-protected,1
227,not-protected,1
88744,not-protected,1
53972,not-protected,1
3435,not-protected,1
836,not-protected,1
930,not-protected,1
2186,not-protected,1
5782,not-protected,1
2402,not-protected,1
3113,not-protected,1
2991,not-protected,1
2662,not-protected,1
2141,not-protected,1
3893,not-protected,1
112183,not-protected,1
1892,not-protected,1
58998,not-protected,1
33615,not-protected,1
6754,not-protected,1
1883,not-protected,1
8783,not-protected,1
2338,not-protected,1
7360,not-protected,1
2411,not-protected,1
72641,not-protected,1
2398,not-protected,1
6155,not-protected,1
6708,not-protected,1
2642,not-protected,1
46723,not-protected,1
1256,not-protected,1
1792,not-protected,1
2133,not-protected,1
67255,not-protected,1
481,not-protected,1
382,not-protected,1
1959,not-protected,1
3526,not-protected,1
4084,not-protected,1
81562,not-protected,1
6323,not-protected,1
30825,not-protected,1
748,not-protected,1
48738,not-protected,1
3869,not-protected,1
122892,not-protected,1
928,not-protected,1
2410,not-protected,1
1711,not-protected,1
2728,not-protected,1
381,not-protected,1
86882,not-protected,1
4161,not-protected,1
2808,not-protected,1
64839,not-protected,1
72011,not-protected,1
1209,not-protected,1
5617,not-protected,1
1185,not-protected,1
53000,not-protected,1
8958,not-protected,1
2857,not-protected,1
737,not-protected,1
1031,not-protected,1
5507,not-protected,1
2471,not-protected,1
5219,not-protected,1
2803,not-protected,1
5528,not-protected,1
1614,not-protected,1
4232,not-protected,1
41997,not-protected,1
61132,not-protected,1
7099,not-protected,1
3098,not-protected,1
46972,not-protected,1
23,not-protected,1
5225,not-protected,1
106696,not-protected,1
338,not-protected,1
66934,not-protected,1
3159,not-protected,1
31410,not-protected,1
4489,not-protected,1
1227,not-protected,1
91630,not-protected,1
707,not-protected,1
7323,not-protected,1
57368,not-protected,1
2126,not-protected,1
94864,not-protected,1
1687,not-protected,1
1254,not-protected,1
280,not-protected,1
2719,not-protected,1
4448,not-protected,1
1672,not-protected,1
540,not-protected,1
72378,not-protected,1
66097,not-protected,1
2004,not-protected,1
6565,not-protected,1
12,not-protected,1
2082,not-protected,1
1224,not-protected,1
148626,not-protected,1
38038,not-protected,1
1248,not-protected,1
2664,not-protected,1
1955,not-protected,1
102445,not-protected,1
86,not-protected,1
20,not-protected,1
3984,not-protected,1
6350,not-protected,1
61240,not-protected,1
169,not-protected,1
2053,not-protected,1
1693,not-protected,1
1635,not-protected,1
1049,not-protected,1
3328,not-protected,1
2598,not-protected,1
308,not-protected,1
4881,not-protected,1
3360,not-protected,1
3452,not-protected,1
46530,not-protected,1
2301,not-protected,1
934,not-protected,1
45186,not-protected,1
3104,not-protected,1
27706,not-protected,1
31878,not-protected,1
147,not-protected,1
1237,not-protected,1
72226,not-protected,1
115569,not-protected,1
108932,not-protected,1
3298,not-protected,1
2863,not-protected,1
2513,not-protected,1
514,not-protected,1
7444,not-protected,1
3271,not-protected,1
1620,not-protected,1
2792,not-protected,1
106100,not-protected,1
33660,not-protected,1
4041,not-protected,1
3246,not-protected,1
4351,not-protected,1
5574,not-protected,1
477,not-protected,1
3744,not-protected,1
4865,not-protected,1
926,not-protected,1
2528,not-protected,1
4823,not-protected,1
2713,not-protected,1
61024,not-protected,1
3593,not-protected,1
1588,not-protected,1
3534,not-protected,1
3825,not-protected,1
2841,not-protected,1
60072,not-protected,1
1283,not-protected,1
933,not-protected,1
905,not-protected,1
1281,not-protected,1
8873,not-protected,1
3198,not-protected,1
3638,not-protected,1
428,not-protected,1
81564,not-protected,1
4388,not-protected,1
2735,not-protected,1
41,not-protected,1
5049,not-protected,1
6383,not-protected,1
2565,not-protected,1
267,not-protected,1
3267,not-protected,1
502,not-protected,1
40629,not-protected,1
139385,not-protected,1
3536,not-protected,1
1702,not-protected,1
218,not-protected,1
8810,not-protected,1
6957,not-protected,1
95167,not-protected,1
89492,not-protected,1
95510,not-protected,1
5690,not-protected,1
3683,not-protected,1
2065,not-protected,1
3730,not-protected,1
3791,not-protected,1
1810,not-protected,1
1124,not-protected,1
2567,not-protected,1
1834,not-protected,1
3980,not-protected,1
1974,not-protected,1
81229,not-protected,1
1537,not-protected,1
538,not-protected,1
164,not-protected,1
80549,not-protected,1
93840,not-protected,1
3462,not-protected,1
412,not-protected,1
911,not-protected,1
2297,not-protected,1
2942,not-protected,1
1021,not-protected,1
1041,not-protected,1
5620,not-protected,1
6503,not-protected,1
994,not-protected,1
27611,not-protected,1
5291,not-protected,1
2318,not-protected,1
37733,not-protected,1
2993,not-protected,1
1388,not-protected,1
1688,not-protected,1
4033,not-protected,1
1488,not-protected,1
93510,not-protected,1
1081,not-protected,1
3146,not-protected,1
1217,not-protected,1
73321,not-protected,1
144,not-protected,1
8983,not-protected,1
2245,not-protected,1
49278,not-protected,1
1616,not-protected,1
1277,not-protected,1
3173,not-protected,1
2379,not-protected,1
1033,not-protected,1
2672,not-protected,1
8371,not-protected,1
405,not-protected,1
2433,not-protected,1
1135,not-protected,1
9,not-protected,1
8638,not-protected,1
60040,not-protected,1
2375,not-protected,1
1920,not-protected,1
2496,not-protected,1
1885,not-protected,1
2114,not-protected,1
839,not-protected,1
533,not-protected,1
101,not-protected,1
2990,not-protected,1
5992,not-protected,1
1381,not-protected,1
2973,not-protected,1
63992,not-protected,1
26614,not-protected,1
2505,not-protected,1
4214,not-protected,1
4700,not-protected,1
2533,not-protected,1
3968,not-protected,1
2311,not-protected,1
3635,not-protected,1
4008,not-protected,1
2083,not-protected,1
4623,not-protected,1
1260,not-protected,1
3095,not-protected,1
89864,not-protected,1
5014,not-protected,1
3981,not-protected,1
102903,not-protected,1
3070,not-protected,1
3686,not-protected,1
1243,not-protected,1
2720,not-protected,1
82461,not-protected,1
257,not-protected,1
5449,not-protected,1
90405,not-protected,1
2422,not-protected,1
7325,not-protected,1
3258,not-protected,1
58803,not-protected,1
52281,not-protected,1
164179,not-protected,1
5400,not-protected,1
1017,not-protected,1
8981,not-protected,1
5878,not-protected,1
5152,not-protected,1
2333,not-protected,1
87306,not-protected,1
6787,not-protected,1
4499,not-protected,1
1211,not-protected,1
951,not-protected,1
3735,not-protected,1
2989,not-protected,1
6564,not-protected,1
1895,not-protected,1
3821,not-protected,1
249,not-protected,1
116823,not-protected,1
55269,not-protected,1
2819,not-protected,1
